Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height(meters),0(percent herbivory),less10(percent herbivory),10to50(percent herbivory),>greater50(percent herbivory),100(percent herbivory),herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory_not_including_100,Herbiv.AT,Plot_Classification
1JM1,27-May,sunny,79,12:50,CasDecTreMic,2,Inside,CasDec,0.8,6,0,0,0,7,0,13,Yes,0.538461538,0,0,Hetero.diff
1JM1,31-May,partly cloudy,69,15:10,All,5,Outside,CasDec,0.5,0,0,0,0,14,0,14,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,5,Outside,CasDec,0.5,0,0,0,0,20,0,20,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,5,Outside,CasDec,0.5,0,0,0,0,12,0,12,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,8,Inside,CasDec,0.6,0,0,0,0,14,0,14,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,8,Inside,CasDec,0.6,0,0,0,0,14,0,14,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,8,Inside,CasDec,0.6,0,0,0,0,12,0,12,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,11,Inside,CasDec,0.7,0,0,0,0,27,0,27,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,11,Inside,CasDec,0.7,0,0,0,0,25,0,25,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,11,Inside,CasDec,0.7,0,0,0,0,10,0,10,Yes,1,0,0,Hetero.All
1JM1,2-Jun,sunny,78,15:30,CasDec,1,Outside,CasDec,0.8,12,0,0,0,18,0,30,Yes,0.6,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,1,Outside,CasDec,0.8,8,0,0,0,13,0,21,Yes,0.619047619,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,1,Outside,CasDec,0.8,9,0,0,0,8,0,17,Yes,0.470588235,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,2,Inside,CasDec,0.9,8,0,0,0,16,0,24,Yes,0.666666667,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,2,Inside,CasDec,0.9,7,0,0,0,10,0,17,Yes,0.588235294,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,2,Inside,CasDec,0.9,7,0,0,0,6,0,13,Yes,0.461538462,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,3,Inside,CasDec,0.9,18,0,0,0,16,0,34,Yes,0.470588235,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,3,Inside,CasDec,0.9,20,0,0,0,11,0,31,Yes,0.35483871,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,3,Inside,CasDec,0.9,12,0,3,0,4,3,19,Yes,0.257894737,0.06,0.06,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,4,Inside,CasDec,0.7,2,0,0,0,12,0,14,Yes,0.857142857,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,4,Inside,CasDec,0.7,8,0,0,0,4,0,12,Yes,0.333333333,0,0,Intra
1JM1,2-Jun,sunny,78,15:30,CasDec,4,Inside,CasDec,0.7,2,2,0,0,22,2,26,Yes,0.853846154,0.05,0.05,Intra
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,1,Outside,CasDec,0.7,0,0,0,0,23,0,23,Yes,1,0,0,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,1,Outside,CasDec,0.7,35,0,0,0,19,0,54,Yes,0.351851852,0,0,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,1,Outside,CasDec,0.7,21,0,0,0,4,0,25,Yes,0.16,0,0,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,2,Inside,CasDec,0.7,6,3,0,0,27,3,36,No,0.758333333,0.033333333,0.033333333,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,2,Inside,CasDec,0.7,10,2,0,0,22,2,34,No,0.652941176,0.016666667,0.016666667,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,2,Inside,CasDec,0.7,3,1,0,0,13,1,17,No,0.770588235,0.025,0.025,Hetero.diff
3SS,31-May,sunny,62,9:50,CasDec,1,Outside,CasDec,0.7,9,0,0,0,9,0,18,No,0.5,0,0,Intra
3SS,31-May,sunny,62,9:50,CasDec,1,Outside,CasDec,0.7,4,4,0,0,9,4,17,No,0.552941176,0.05,0.05,Intra
3SS,31-May,sunny,62,9:50,CasDec,1,Outside,CasDec,0.7,6,2,0,0,2,2,10,No,0.22,0.025,0.025,Intra
3SS,31-May,sunny,62,9:50,CasDec,2,Inside,CasDec,0.8,11,5,0,1,3,6,20,No,0.2125,0.073529412,0.073529412,Intra
3SS,31-May,sunny,62,9:50,CasDec,2,Inside,CasDec,0.8,0,4,0,1,17,5,22,No,0.825,0.23,0.23,Intra
3SS,31-May,sunny,62,9:50,CasDec,2,Inside,CasDec,0.8,15,0,0,0,8,0,23,No,0.347826087,0,0,Intra
3SS,31-May,sunny,62,9:50,CasDec,3,Inside,CasDec,0.7,13,0,3,0,10,3,26,No,0.419230769,0.05625,0.05625,Intra
3SS,31-May,sunny,62,9:50,CasDec,3,Inside,CasDec,0.7,19,1,2,0,0,3,22,No,0.031818182,0.031818182,0.031818182,Intra
3SS,31-May,sunny,62,9:50,CasDec,3,Inside,CasDec,0.7,17,2,0,0,0,2,19,No,0.010526316,0.010526316,0.010526316,Intra
3SS,31-May,sunny,62,9:50,CasDec,4,Inside,CasDec,0.8,3,3,2,0,18,5,26,No,0.726923077,0.1125,0.1125,Intra
3SS,31-May,sunny,62,9:50,CasDec,4,Inside,CasDec,0.8,6,1,0,0,18,1,25,No,0.724,0.014285714,0.014285714,Intra
3SS,31-May,sunny,62,9:50,CasDec,4,Inside,CasDec,0.8,13,1,0,1,5,2,20,No,0.2925,0.056666667,0.056666667,Intra
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,3,Outside,CasDec,0.9,6,1,0,0,16,1,23,Yes,0.7,0.014285714,0.014285714,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,3,Outside,CasDec,0.9,12,1,1,0,7,2,21,Yes,0.352380952,0.028571429,0.028571429,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,3,Outside,CasDec,0.9,10,0,0,0,0,0,10,Yes,0,0,0,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,4,Inside,CasDec,0.6,11,1,0,0,6,1,18,No,0.338888889,0.008333333,0.008333333,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,4,Inside,CasDec,0.6,13,0,2,0,3,2,18,No,0.2,0.04,0.04,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,4,Inside,CasDec,0.6,12,2,0,0,6,2,20,No,0.31,0.014285714,0.014285714,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:30,CasDecCelIgu,1,Outside,CasDec,0.7,5,0,0,0,11,0,16,Yes,0.6875,0,0,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:30,CasDecCelIgu,1,Outside,CasDec,0.7,5,0,1,0,10,1,16,Yes,0.64375,0.05,0.05,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:30,CasDecCelIgu,1,Outside,CasDec,0.7,6,1,0,0,2,1,9,Yes,0.233333333,0.014285714,0.014285714,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:30,CasDecCelIgu,2,Inside,CasDec,1,3,0,0,0,17,0,20,No,0.85,0,0,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:30,CasDecCelIgu,2,Inside,CasDec,1,12,0,0,0,9,0,21,No,0.428571429,0,0,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:30,CasDecCelIgu,2,Inside,CasDec,1,8,0,0,0,14,0,22,No,0.636363636,0,0,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:45,AcnArbCasDec,3,Outside,CasDec,0.8,16,2,0,0,10,2,28,Yes,0.364285714,0.011111111,0.011111111,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:45,AcnArbCasDec,3,Outside,CasDec,0.8,22,1,0,0,6,1,29,Yes,0.210344828,0.004347826,0.004347826,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:45,AcnArbCasDec,3,Outside,CasDec,0.8,17,0,0,0,2,0,19,Yes,0.105263158,0,0,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:45,AcnArbCasDec,4,Inside,CasDec,0.4,4,2,3,2,13,7,24,No,0.65,0.236363636,0.236363636,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:45,AcnArbCasDec,4,Inside,CasDec,0.4,3,0,4,1,12,5,20,No,0.6975,0.24375,0.24375,Hetero.diff
3SS,1-Jun,partly cloudy,71,14:45,AcnArbCasDec,4,Inside,CasDec,0.4,3,0,4,1,3,5,11,No,0.45,0.24375,0.24375,Hetero.diff
3SS,1-Jun,sunny,71,15:52,CasDecTreMic,3,Outside,CasDec,0.8,0,0,0,0,20,0,20,No,1,0,0,Hetero.diff
3SS,1-Jun,sunny,71,15:52,CasDecTreMic,3,Outside,CasDec,0.8,0,0,0,0,12,0,12,No,1,0,0,Hetero.diff
3SS,1-Jun,sunny,71,15:52,CasDecTreMic,3,Outside,CasDec,0.8,0,0,0,0,10,0,10,No,1,0,0,Hetero.diff
3SS,1-Jun,sunny,71,15:52,CasDecTreMic,4,Inside,CasDec,0.9,5,3,0,0,11,3,19,Yes,0.594736842,0.0375,0.0375,Hetero.diff
3SS,1-Jun,sunny,71,15:52,CasDecTreMic,4,Inside,CasDec,0.9,15,1,0,0,11,1,27,Yes,0.411111111,0.00625,0.00625,Hetero.diff
3SS,1-Jun,sunny,71,15:52,CasDecTreMic,4,Inside,CasDec,0.9,11,1,0,0,3,1,15,Yes,0.206666667,0.008333333,0.008333333,Hetero.diff
3SS,5-Jun,sunny,66,10:05,CasDecCasSyl,1,Outside,CasDec,0.8,15,2,0,0,2,2,19,No,0.115789474,0.011764706,0.011764706,Hetero.same
3SS,5-Jun,sunny,66,10:05,CasDecCasSyl,1,Outside,CasDec,0.8,0,0,0,0,11,0,11,No,1,0,0,Hetero.same
3SS,5-Jun,sunny,66,10:05,CasDecCasSyl,1,Outside,CasDec,0.8,12,0,0,0,0,0,12,No,0,0,0,Hetero.same
3SS,5-Jun,sunny,66,10:05,CasDecCasSyl,2,Inside,CasDec,0.7,11,0,1,0,12,1,24,Yes,0.5125,0.025,0.025,Hetero.same
3SS,5-Jun,sunny,66,10:05,CasDecCasSyl,2,Inside,CasDec,0.7,15,3,0,0,9,3,27,Yes,0.344444444,0.016666667,0.016666667,Hetero.same
3SS,5-Jun,sunny,66,10:05,CasDecCasSyl,2,Inside,CasDec,0.7,15,2,0,0,0,2,17,Yes,0.011764706,0.011764706,0.011764706,Hetero.same
3SS,5-Jun,sunny,66,10:16,All,1,Outside,CasDec,0.8,8,1,0,1,14,2,24,No,0.61875,0.085,0.085,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,1,Outside,CasDec,0.8,14,1,1,0,8,2,24,No,0.35,0.025,0.025,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,1,Outside,CasDec,0.8,9,1,2,0,4,3,16,No,0.29375,0.058333333,0.058333333,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,8,Inside,CasDec,0.9,15,1,0,0,8,1,24,No,0.3375,0.00625,0.00625,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,8,Inside,CasDec,0.9,17,1,1,0,7,2,26,No,0.284615385,0.021052632,0.021052632,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,8,Inside,CasDec,0.9,11,0,0,0,1,0,12,No,0.083333333,0,0,Hetero.All
6PF2,2-Jun,cloudy,56,8:23,CasDecCelIgu,1,Outside,CasDec,0.5,0,0,0,1,6,1,7,No,0.964285714,0.75,0.75,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecCelIgu,1,Outside,CasDec,0.5,0,0,0,0,23,0,23,No,1,0,0,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecCelIgu,1,Outside,CasDec,0.5,2,0,2,1,6,3,11,No,0.668181818,0.27,0.27,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecCelIgu,2,Inside,CasDec,0.4,12,0,0,0,2,0,14,No,0.142857143,0,0,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecCelIgu,2,Inside,CasDec,0.4,6,2,3,0,1,5,12,No,0.175,0.1,0.1,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecCelIgu,2,Inside,CasDec,0.4,8,1,0,0,0,1,9,No,0.011111111,0.011111111,0.011111111,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecTreMic,1,Outside,CasDec,0.6,0,0,0,0,16,0,16,No,1,0,0,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecTreMic,1,Outside,CasDec,0.6,7,1,0,0,14,1,22,No,0.640909091,0.0125,0.0125,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecTreMic,1,Outside,CasDec,0.6,0,0,0,0,13,0,13,No,1,0,0,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecTreMic,2,Inside,CasDec,0.6,0,0,0,0,13,0,13,No,1,0,0,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecTreMic,2,Inside,CasDec,0.6,4,1,0,0,4,1,9,No,0.455555556,0.02,0.02,Hetero.diff
6PF2,2-Jun,cloudy,56,8:23,CasDecTreMic,2,Inside,CasDec,0.6,0,0,0,0,11,0,11,No,1,0,0,Hetero.diff
6PF2,2-Jun,cloudy,58,10:05,All,1,Outside,CasDec,0.5,0,0,0,0,8,0,8,No,1,0,0,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,1,Outside,CasDec,0.5,0,0,0,0,10,0,10,No,1,0,0,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,1,Outside,CasDec,0.5,0,0,0,0,13,0,13,No,1,0,0,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,8,Inside,CasDec,0.9,0,0,0,0,15,0,15,No,1,0,0,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,8,Inside,CasDec,0.9,18,0,2,0,5,2,25,No,0.224,0.03,0.03,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,8,Inside,CasDec,0.9,11,2,0,0,12,2,25,No,0.488,0.015384615,0.015384615,Hetero.All
6PF2,3-Jun,cloudy,56,8:15,CasDec,1,Outside,CasDec,0.4,0,0,0,0,10,0,10,No,1,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,1,Outside,CasDec,0.4,0,0,0,0,9,0,9,No,1,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,1,Outside,CasDec,0.4,0,0,0,0,10,0,10,No,1,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,2,Inside,CasDec,0.9,7,0,0,0,9,0,16,No,0.5625,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,2,Inside,CasDec,0.9,3,1,0,0,14,1,18,No,0.783333333,0.025,0.025,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,2,Inside,CasDec,0.9,0,0,0,0,17,0,17,No,1,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,3,Inside,CasDec,0.5,11,1,0,0,3,1,15,No,0.206666667,0.008333333,0.008333333,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,3,Inside,CasDec,0.5,10,0,0,0,1,0,11,No,0.090909091,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,3,Inside,CasDec,0.5,11,0,0,0,0,0,11,No,0,0,0,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,4,Inside,CasDec,0.4,6,0,0,2,4,2,12,No,0.458333333,0.1875,0.1875,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,4,Inside,CasDec,0.4,4,1,0,0,3,1,8,No,0.3875,0.02,0.02,Intra
6PF2,3-Jun,cloudy,56,8:15,CasDec,4,Inside,CasDec,0.4,6,3,1,1,6,5,17,No,0.432352941,0.122727273,0.122727273,Intra
6PF2,3-Jun,cloudy,56,8:30,CasDecCasSyl,3,Outside,CasDec,1.1,2,0,0,0,18,0,20,No,0.9,0,0,Hetero.same
6PF2,3-Jun,cloudy,56,8:30,CasDecCasSyl,3,Outside,CasDec,1.1,1,1,2,0,13,3,17,No,0.805882353,0.175,0.175,Hetero.same
6PF2,3-Jun,cloudy,56,8:30,CasDecCasSyl,3,Outside,CasDec,1.1,0,0,0,0,10,0,10,No,1,0,0,Hetero.same
6PF2,3-Jun,cloudy,56,8:30,CasDecCasSyl,4,Inside,CasDec,0.7,0,0,0,0,17,0,17,No,1,0,0,Hetero.same
6PF2,3-Jun,cloudy,56,8:30,CasDecCasSyl,4,Inside,CasDec,0.7,12,0,0,1,9,1,22,No,0.443181818,0.057692308,0.057692308,Hetero.same
6PF2,3-Jun,cloudy,56,8:30,CasDecCasSyl,4,Inside,CasDec,0.7,11,1,0,0,11,1,23,No,0.482608696,0.008333333,0.008333333,Hetero.same
6PF2,3-Jun,sunny,61,9:55,AcnArbCasDec,1,Outside,CasDec,0.7,2,0,0,0,21,0,23,No,0.913043478,0,0,Hetero.diff
6PF2,3-Jun,sunny,61,9:55,AcnArbCasDec,1,Outside,CasDec,0.7,6,1,1,0,13,2,21,No,0.638095238,0.05,0.05,Hetero.diff
6PF2,3-Jun,sunny,61,9:55,AcnArbCasDec,1,Outside,CasDec,0.7,3,0,0,0,12,0,15,No,0.8,0,0,Hetero.diff
6PF2,3-Jun,sunny,61,9:55,AcnArbCasDec,2,Inside,CasDec,0.4,4,0,0,0,5,0,9,No,0.555555556,0,0,Hetero.diff
6PF2,3-Jun,sunny,61,9:55,AcnArbCasDec,2,Inside,CasDec,0.4,4,0,0,0,2,0,6,No,0.333333333,0,0,Hetero.diff
6PF2,3-Jun,sunny,61,9:55,AcnArbCasDec,2,Inside,CasDec,0.4,10,0,0,0,1,0,11,No,0.090909091,0,0,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,1,Outside,CasDec,0.4,0,0,0,0,11,0,11,No,1,0,0,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,1,Outside,CasDec,0.4,0,1,0,0,8,1,9,No,0.9,0.1,0.1,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,1,Outside,CasDec,0.4,0,0,0,0,22,0,22,No,1,0,0,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,2,Inside,CasDec,1,5,1,0,0,21,1,27,No,0.781481481,0.016666667,0.016666667,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,2,Inside,CasDec,1,1,1,1,0,7,2,10,No,0.74,0.133333333,0.133333333,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,2,Inside,CasDec,1,13,0,0,0,0,0,13,No,0,0,0,Hetero.diff
2JM2,4-Jun,sunny,55,8:30,CasDec,1,Outside,CasDec,1,0,0,0,0,30,0,30,No,1,0,0,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,1,Outside,CasDec,1,13,1,0,0,16,1,30,No,0.536666667,0.007142857,0.007142857,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,1,Outside,CasDec,1,12,1,0,0,5,1,18,No,0.283333333,0.007692308,0.007692308,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,2,Inside,CasDec,1.2,10,0,0,0,2,0,12,No,0.166666667,0,0,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,2,Inside,CasDec,1.2,3,1,0,0,16,1,20,No,0.805,0.025,0.025,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,2,Inside,CasDec,1.2,7,1,0,0,21,1,29,No,0.727586207,0.0125,0.0125,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,3,Inside,CasDec,0.9,6,1,1,0,0,2,8,No,0.05,0.05,0.05,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,3,Inside,CasDec,0.9,6,2,0,0,11,2,19,No,0.589473684,0.025,0.025,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,3,Inside,CasDec,0.9,8,1,0,0,18,1,27,No,0.67037037,0.011111111,0.011111111,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,4,Inside,CasDec,1,0,0,0,0,8,0,8,No,1,0,0,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,4,Inside,CasDec,1,5,0,1,0,13,1,19,No,0.7,0.05,0.05,Intra
2JM2,4-Jun,sunny,55,8:30,CasDec,4,Inside,CasDec,1,9,1,1,0,10,2,21,No,0.495238095,0.036363636,0.036363636,Intra
2JM2,4-Jun,sunny,60,10:26,AcnArbCasDec,3,Outside,CasDec,0.8,3,0,0,0,5,0,8,No,0.625,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,10:26,AcnArbCasDec,3,Outside,CasDec,0.8,7,0,0,0,3,0,10,No,0.3,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,10:26,AcnArbCasDec,3,Outside,CasDec,0.8,7,0,0,0,1,0,8,No,0.125,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,10:26,AcnArbCasDec,4,Inside,CasDec,0.6,5,0,0,0,2,0,7,Yes,0.285714286,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,10:26,AcnArbCasDec,4,Inside,CasDec,0.6,6,1,0,0,0,1,7,Yes,0.014285714,0.014285714,0.014285714,Hetero.diff
2JM2,4-Jun,sunny,60,10:26,AcnArbCasDec,4,Inside,CasDec,0.6,7,3,0,0,5,3,15,Yes,0.353333333,0.03,0.03,Hetero.diff
2JM2,4-Jun,sunny,60,10:55,CasDecTreMic,3,Outside,CasDec,0.7,1,2,0,0,18,2,21,No,0.866666667,0.066666667,0.066666667,Hetero.diff
2JM2,4-Jun,sunny,60,10:55,CasDecTreMic,3,Outside,CasDec,0.7,0,2,0,0,17,2,19,No,0.905263158,0.1,0.1,Hetero.diff
2JM2,4-Jun,sunny,60,10:55,CasDecTreMic,3,Outside,CasDec,0.7,4,2,1,0,11,3,18,No,0.638888889,0.071428571,0.071428571,Hetero.diff
2JM2,4-Jun,sunny,60,10:55,CasDecTreMic,4,Inside,CasDec,0.7,6,0,0,0,1,0,7,No,0.142857143,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,10:55,CasDecTreMic,4,Inside,CasDec,0.7,15,0,1,0,2,1,18,No,0.127777778,0.01875,0.01875,Hetero.diff
2JM2,4-Jun,sunny,60,10:55,CasDecTreMic,4,Inside,CasDec,0.7,11,0,0,0,3,0,14,No,0.214285714,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,11:16,CasDecCasSyl,3,Outside,CasDec,1.3,14,1,0,0,3,1,18,Yes,0.172222222,0.006666667,0.006666667,Hetero.same
2JM2,4-Jun,sunny,60,11:16,CasDecCasSyl,3,Outside,CasDec,1.3,15,2,0,0,1,2,18,Yes,0.066666667,0.011764706,0.011764706,Hetero.same
2JM2,4-Jun,sunny,60,11:16,CasDecCasSyl,3,Outside,CasDec,1.3,4,3,4,1,0,8,12,Yes,0.1875,0.1875,0.1875,Hetero.same
2JM2,4-Jun,sunny,60,11:16,CasDecCasSyl,4,Inside,CasDec,1.2,3,4,3,1,0,8,11,No,0.186363636,0.186363636,0.186363636,Hetero.same
